六碼郵遞區號,電腦局號,郵務局號,局名,電腦局名,郵務電話,儲匯電話,郵務傳真,縣市,鄉鎮市區,地址,經度,緯度,平常日提供服務,平常日延時提供服務,週六提供服務,週日提供服務,週一 郵務,週二 郵務,週三 郵務,週四 郵務,週五 郵務,週一 儲匯,週二 儲匯,週三 儲匯,週四 儲匯,週五 儲匯,週六,週日,提供郵務業務延時服務郵局 週一至週五,提供郵務及儲匯業務延時服務郵局 週一至週五,營業時間備註,郵遞區號
369001,029137-7,360037,卓蘭郵局,苗栗37支,(04)2589-2075,(04)2589-2075,(04)2589-4441,苗栗縣,卓蘭鎮,中山路133號,120.824311,24.313358,○,,○,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,,,,36941
640010,030100-8,640000,斗六西平路郵局,雲林901支,(05)532-2245,(05)535-1402,(05)533-4245,雲林縣,斗六市,西平路1號,120.539806,23.706839,○,○,○,,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,09:00-12:00 , ,,○,111年8月1日起調整營業時間。<br>,64051
647008,030101-1,640001,莿桐郵局,雲林1支,(05)584-2419,(05)584-2419,(05)584-7154,雲林縣,莿桐鄉,中山路71號,120.499438,23.756371,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,64741
640109,030102-5,640002,斗六大崙郵局,雲林2支,(05)522-2884,(05)522-2884,(05)522-0994,雲林縣,斗六市,仁義路89號,120.538444,23.679045,○,,,,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00, , ,,,,64063
640153,030103-9,640003,斗六石榴郵局,雲林3支,(05)557-3894,(05)557-3894,(05)557-0194,雲林縣,斗六市,榴中里工業路77號,120.588982,23.721869,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,64069
640008,030104-2,640004,斗六鎮北郵局,雲林4支,(05)532-5702,(05)532-5702,(05)534-0702,雲林縣,斗六市,慶生路37號,120.539688,23.713095,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,64048
640005,030105-6,640005,斗六永安郵局,雲林5支,(05)532-1272,(05)532-1272,(05)534-0772,雲林縣,斗六市,永安路8號,120.547798,23.710659,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,64045
647005,030106-0,640006,莿桐饒平郵局,雲林6支,(05)571-1045,(05)571-1045,(05)571-3914,雲林縣,莿桐鄉,永基路23之7號,120.525357,23.775762,○,,,,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00, , ,,,,64746
643002,030107-3,640007,林內郵局,雲林7支,(05)589-2054,(05)589-2054,(05)589-7904,雲林縣,林內鄉,中正路332號,120.6134,23.756412,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,64341
646005,030108-7,640008,古坑郵局,雲林8支,(05)582-1027,(05)582-1027,(05)582-1899,雲林縣,古坑鄉,中山路123號,120.561948,23.644653,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,64650
646003,030109-1,640009,古坑東和郵局,雲林9支,(05)526-1446,(05)526-1446,(05)526-2546,雲林縣,古坑鄉,文化路96號,120.569027,23.683746,○,,,,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00, , ,,,,64643
646009,030110-2,640010,古坑草嶺郵局,雲林10支,(05)583-1287,(05)583-1287,(05)583-1499,雲林縣,古坑鄉,草嶺村7鄰草嶺37之29號,120.689728,23.599436,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30, ,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30, ,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30, , ,,,營業日為每週一、二、四、五。<br>,64649
630042,030111-6,640011,斗南郵局,雲林11支,(05)597-2209,(05)597-2209,(05)597-3649,雲林縣,斗南鎮,中山路77號,120.479174,23.67525,○,○,○,,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,09:00-12:00 , ,,○,,63042
631046,030112-0,640012,大埤郵局,雲林12支,(05)591-2209,(05)591-2209,(05)591-4700,雲林縣,大埤鄉,中山路6號,120.431919,23.645639,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,63146
630048,030113-3,640013,斗南石龜郵局,雲林13支,(05)597-2464,(05)597-2464,(05)597-3648,雲林縣,斗南鎮,中和路54號,120.48699900000001,23.639750999999997,○,,,,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00, ,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00, ,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00, , ,,,營業日為每週一、二、四、五。<br>,63048
630051,030114-7,640014,斗南新光郵局,雲林14支,(05)597-8740,(05)597-8740,(05)597-3647,雲林縣,斗南鎮,光興路78號,120.481423,23.689422,○,,,,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00, , ,,,,63051
648004,030115-1,640015,西螺郵局,雲林15支,(05)586-2166,(05)586-2166,(05)587-0440,雲林縣,西螺鎮,福興路167-1號,120.460526,23.799834,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,自112年9月1日起，週一至週五郵務窗口調整營業時間為8時30分至17時30分。<br>,64855
648104,030116-4,640016,西螺埔心郵局,雲林16支,(05)586-0166,(05)586-0166,(05)587-0441,雲林縣,西螺鎮,埔心路164號,120.441428,23.798215,○,,,,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00, , ,,,,64861
632003,030117-8,640017,虎尾郵局,雲林17支,(05)633-4310,(05)632-2111,(05)633-9322,雲林縣,虎尾鎮,林森路一段495號,120.433443,23.709063,○,○,○,,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,09:00-12:00 , ,,○,,63243
632002,030118-1,640018,虎尾圓環郵局,雲林18支,(05)632-4204,(05)632-4204,(05)632-6584,雲林縣,虎尾鎮,光復路387號,120.437847,23.709835,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,63242
649001,030120-7,640020,二崙郵局,雲林20支,(05)598-2054,(05)598-2054,(05)598-7754,雲林縣,二崙鄉,中山路一段178號,120.415621,23.771683,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,64941
649105,030121-1,640021,二崙油車郵局,雲林21支,(05)598-9082,(05)598-9082,(05)598-7734,雲林縣,二崙鄉,文化路260、262號,120.384536,23.795514,○,,,,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00, , ,,,,64945
632301,030122-4,640022,虎尾科技大學郵局,雲林22支,(05)632-6035,(05)632-6035,(05)633-8744,雲林縣,虎尾鎮,文化路64號,120.430697,23.701567,○,,,,08:30-13:00 14:00-17:00,08:30-13:00 14:00-17:00,08:30-13:00 14:00-17:00,08:30-13:00 14:00-17:00,08:30-13:00 14:00-17:00,08:30-13:00 14:00-17:00,08:30-13:00 14:00-17:00,08:30-13:00 14:00-17:00,08:30-13:00 14:00-17:00,08:30-13:00 14:00-17:00, , ,,,,63201
633101,030123-8,640023,土庫郵局,雲林23支,(05)662-2718,(05)662-2718,(05)662-1044,雲林縣,土庫鎮,大同路65號,120.394945,23.67617,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,63347
633102,030124-1,640024,土庫馬光郵局,雲林24支,(05)665-2193,(05)665-2193,(05)665-4044,雲林縣,土庫鎮,馬光路177-5號,120.353309,23.705262,○,,,,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00, , ,,,,63351
637001,030125-5,640025,崙背郵局,雲林25支,(05)696-2074,(05)696-2074,(05)696-2044,雲林縣,崙背鄉,民主路5號,120.352674,23.759592,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,63741
638001,030126-9,640026,麥寮郵局,雲林26支,(05)693-2054,(05)693-2054,(05)693-5054,雲林縣,麥寮鄉,光復路24號,120.256023,23.747555,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,63841
636001,030127-2,640027,臺西郵局,雲林27支,(05)698-2048,(05)698-2048,(05)698-1444,雲林縣,臺西鄉,中山路161號,120.198813,23.700254,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,63641
634001,030128-6,640028,褒忠郵局,雲林28支,(05)697-2043,(05)697-2043,(05)697-3043,雲林縣,褒忠鄉,三民路44號,120.311587,23.693564,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,63441
635001,030129-0,640029,東勢厝郵局,雲林29支,(05)699-1004,(05)699-1004,(05)699-2149,雲林縣,東勢鄉,東南村東勢西路32號,120.252739,23.676043,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,63545
638501,030130-1,640030,麥寮工業區郵局,雲林30支,(05)681-2680,(05)681-2680,(05)681-2099,雲林縣,麥寮鄉,台塑工業園區1號,120.221383,23.802597,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30, , ,,,,63801
638401,030131-5,640031,麥寮橋頭郵局,雲林31支,(05)691-5930,(05)691-5930,(05)691-6244,雲林縣,麥寮鄉,橋頭村仁德路96-1號,120.277537,23.796328,○,,,,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00, , ,,,,63866
651004,030132-9,640032,北港郵局,雲林32支,(05)783-2229,(05)783-2229,(05)783-4645,雲林縣,北港鎮,文化路54號,120.301856,23.569249,○,○,○,,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,09:00-12:00 , ,,○,,65144
651001,030134-6,640034,北港北辰郵局,雲林34支,(05)783-6643,(05)783-6643,(05)782-3274,雲林縣,北港鎮,民有路26號,120.301667,23.573572,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,65141
652006,030135-0,640035,水林郵局,雲林35支,(05)785-2604,(05)785-2604,(05)785-6254,雲林縣,水林鄉,水林路10號,120.246131,23.572646,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,65241
653001,030136-3,640036,口湖郵局,雲林36支,(05)789-2042,(05)789-2042,(05)789-2020,雲林縣,口湖鄉,湖東村廟前街26號,120.182925,23.585736,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,65341
653002,030137-7,640037,口湖椬梧郵局,雲林37支,(05)790-7002,(05)790-7002,(05)790-7004,雲林縣,口湖鄉,光明路36號,120.191269,23.546374,○,,,,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00, , ,,,,65342
654011,030138-1,640038,四湖郵局,雲林38支,(05)787-2045,(05)787-2045,(05)787-5104,雲林縣,四湖鄉,中正路347號,120.225657,23.636501,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,65441
655011,030139-4,640039,元長郵局,雲林39支,(05)788-2054,(05)788-2054,(05)788-6234,雲林縣,元長鄉,仁愛街3號,120.314166,23.649444,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,65545
220013,031100-4,220000,板橋文化路郵局,板橋901支,(02)2259-8788,(02)2259-8788,(02)2255-7744,新北市,板橋區,文化路1段395號,121.467261,25.022083,○,○,○,,08:30-19:30 ,08:30-19:30 ,08:30-19:30 ,08:30-19:30 ,08:30-19:30 ,08:30-19:00 ,08:30-19:00 ,08:30-19:00 ,08:30-19:00 ,08:30-19:00 ,09:00-12:00 , ,,○,,22047
220093,031101-8,220001,板橋大觀路郵局,板橋1支,(02)2967-7792,(02)2967-8524,(02)2960-8044,新北市,板橋區,大觀路1段47號,121.448179,25.00766,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,22058
236033,031102-1,220002,土城郵局,板橋2支,(02)2260-1258,(02)2262-6351,(02)2263-1544,新北市,土城區,中央路2段160號,121.441751,24.976653,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,23669
220068,031103-5,220003,板橋後埔郵局,板橋3支,(02)2956-7536,(02)2961-0578,(02)2964-8544,新北市,板橋區,實踐路128號,121.464319,25.002866,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,22064
220089,031104-9,220004,板橋埔墘郵局,板橋4支,(02)2961-9785,(02)2961-9785,(02)2964-8344,新北市,板橋區,中山路2段109號,121.47459,25.016312,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,22067
220005,031106-6,220006,板橋莒光郵局,板橋6支,(02)2251-6574,(02)2250-1955,(02)2256-8044,新北市,板橋區,莒光路213號,121.47421,25.02305,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,22042
220052,031107-0,220007,板橋站前郵局,板橋7支,(02)2969-9837,(02)2968-6876,(02)2960-3909,新北市,板橋區,府中路16號,121.460081,25.009908,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,22055
220071,031108-3,220008,板橋民族路郵局,板橋8支,(02)2952-6805,(02)2958-5297,(02)2964-8244,新北市,板橋區,民族路263號,121.470522,25.006934,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,22065
220048,031109-7,220009,板橋中正路郵局,板橋9支,(02)2967-6806,(02)2960-6245,(02)2960-8144,新北市,板橋區,中正路35號,121.4562,25.013055,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,22054
236043,031110-9,220010,土城工業區郵局,板橋10支,(02)2268-6014,(02)2267-7400,(02)2268-5064,新北市,土城區,三民路4號,121.420842,24.963093,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23678
220054,031112-6,220012,板橋南雅郵局,板橋12支,(02)2966-4716,(02)2966-4716,(02)2960-8244,新北市,板橋區,南雅南路1段123號,121.455275,25.004626,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,22060
236013,031113-0,220013,土城清水郵局,板橋13支,(02)2261-2430,(02)2260-2989,(02)2263-1944,新北市,土城區,青雲路228、230號,121.458937,24.980966,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,23653
220062,031114-3,220014,板橋國慶郵局,板橋14支,(02)2964-5842,(02)2958-0350,(02)2964-8144,新北市,板橋區,國慶路132號,121.461485,24.995932,○,○,○,,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-18:00 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,09:00-12:00 , ,,○,,22062
220811,031115-7,220015,板橋新海郵局,板橋15支,(02)2256-7944,(02)2256-7944,(02)2256-8144,新北市,板橋區,裕民街135號,121.459017,25.027249,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,22048
220608,031116-1,220016,板橋八甲郵局,板橋16支,(02)8967-2293,(02)8966-2716,(02)8966-8044,新北市,板橋區,四川路2段123號1樓,121.45127,24.994002,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,22061
220081,031117-4,220017,板橋光復橋郵局,板橋17支,(02)2963-0620,(02)2963-0620,(02)2956-8444,新北市,板橋區,中山路二段422-13號,121.483699,25.021365,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,22068
220075,031118-8,220018,板橋海山郵局,板橋18支,(02)2955-5800,(02)8951-9786,(02)2956-8244,新北市,板橋區,漢生東路171號,121.469467,25.012249,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,22066
220519,031119-1,220019,板橋港尾郵局,板橋19支,(02)2968-9213,(02)2968-9213,(02)2960-8344,新北市,板橋區,中正路332號,121.454552,25.022189,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,22052
236027,031120-3,220020,土城貨饒郵局,板橋20支,(02)2261-9029,(02)2261-9029,(02)2263-1634,新北市,土城區,中央路1段240號,121.444602,24.985033,○,,○,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,,,,23664
220021,031121-7,220021,板橋江翠郵局,板橋21支,(02)2253-4928,(02)2250-2481,(02)2256-8244,新北市,板橋區,仁化街40-1號,121.475159,25.031445,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,22045
220042,031123-4,220023,板橋漢生郵局,板橋23支,(02)2256-1119,(02)2256-1119,(02)2256-8344,新北市,板橋區,國光路205號,121.461921,25.018638,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,22052
220756,031124-8,220024,板橋三民路郵局,板橋24支,(02)2951-8120,(02)2951-8120,(02)2956-8344,新北市,板橋區,三民路1段120號,121.479109,25.020889,○,○,○,,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:30 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,09:00-12:00 , ,○,,,22067
220099,031126-5,220026,板橋浮洲郵局,板橋26支,(02)2969-7993,(02)2969-7993,(02)2960-8444,新北市,板橋區,大觀路2段313號,121.441835,24.9986,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,22058
236202,031127-9,220027,土城青雲郵局,板橋27支,(02)2266-7380,(02)2266-7380,(02)2263-1164,新北市,土城區,金城路2段249號(地方法院內),121.458334,24.984538,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23653
236620,031128-2,220028,土城平和郵局,板橋28支,(02)2265-9556,(02)2266-8983,(02)2273-0544,新北市,土城區,金城路3段185號,121.469649,24.989001,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23645
236671,031129-6,220029,土城學府郵局,板橋29支,(02)8262-1088,(02)2260-3413,(02)2274-0484,新北市,土城區,明德路2段58號,121.448789,24.983293,○,,,,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 ,08:30-17:00 , , ,,,,23659
